file,has_external_call,updates_state,is_payable,has_reentrancy_guard,has_loop,has_array_ops,has_selfdestruct,has_tx_origin,has_unchecked_call,has_overflow_risk,has_block_dependency,has_delegatecall,has_msg_value,has_fallback,label
578.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
8311.sol,0,1,1,1,0,1,1,0,0,0,1,0,1,1,6
10024.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2716.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,0,6
10798.sol,1,1,0,1,1,1,0,0,0,0,1,0,0,0,6
8139.sol,1,1,1,0,0,1,0,0,0,1,1,0,1,1,6
10755.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9379.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,0,6
9224.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
9820.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,6
8336.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
2717.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
8254.sol,1,1,1,0,0,1,0,0,0,1,1,0,0,1,6
6929.sol,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6
7627.sol,1,1,0,1,1,1,0,0,0,0,1,0,0,0,6
9998.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
1826.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
8612.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
738.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
9333.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2391.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
6604.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
8614.sol,1,1,1,0,0,1,0,0,0,0,1,0,1,1,6
9329.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
2826.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
10186.sol,1,1,0,0,1,0,0,0,0,0,1,0,0,0,6
8555.sol,1,1,0,0,1,0,0,0,0,0,1,0,0,0,6
399.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
2711.sol,1,1,1,1,1,1,1,0,0,1,1,0,1,1,6
9300.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
8556.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
6915.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
1667.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
9502.sol,1,1,0,0,1,0,0,0,0,0,1,0,0,0,6
10189.sol,1,1,0,1,0,1,0,0,0,0,1,0,0,0,6
7466.sol,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6
2655.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9779.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
10803.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
2745.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3152.sol,1,1,0,0,0,0,0,0,0,1,1,0,1,0,6
7919.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
10133.sol,1,1,0,1,0,0,0,1,0,0,1,0,0,0,6
2777.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
7826.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2599.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2315.sol,1,1,0,0,0,0,0,0,0,1,1,0,1,0,6
8436.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
2861.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
7891.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
10931.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
9761.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
9474.sol,1,1,0,1,0,0,0,0,0,1,1,0,0,0,6
7519.sol,1,1,1,0,1,0,0,0,0,0,1,0,0,1,6
7440.sol,1,1,0,0,1,0,0,0,0,0,1,0,0,0,6
8314.sol,1,1,0,0,1,1,1,0,0,0,1,0,0,0,6
7464.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
10808.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
1318.sol,1,1,1,0,1,0,0,0,0,1,1,0,1,1,6
8926.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
7338.sol,0,1,0,0,1,1,0,0,0,1,1,0,0,0,6
6149.sol,0,1,1,0,1,1,0,0,0,0,1,0,1,0,6
10233.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
2736.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
7724.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
7803.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2830.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
6257.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
15.sol,1,1,1,0,1,1,0,0,0,0,1,0,0,1,6
2761.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
10831.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
6933.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
8320.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
6798.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
8750.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
3271.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,0,6
9943.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
518.sol,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6
9210.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
9850.sol,1,1,0,1,1,1,0,0,0,0,1,0,0,0,6
8606.sol,0,1,0,1,1,1,0,0,0,0,1,0,0,0,6
6404.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
237.sol,1,1,1,0,0,1,1,0,0,0,1,0,1,0,6
7134.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
9505.sol,1,1,0,1,0,0,0,0,0,1,1,0,0,0,6
8352.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
10159.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
6811.sol,1,1,0,0,0,1,1,0,0,0,1,0,0,0,6
2622.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3100.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
10296.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9889.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6396.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
7570.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9377.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
8647.sol,1,1,1,1,0,1,0,0,0,0,1,0,1,1,6
7775.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
2596.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
3233.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
2755.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
3083.sol,1,1,0,0,0,0,0,0,0,1,1,0,1,0,6
8342.sol,1,1,1,0,0,1,0,0,1,0,1,0,1,0,6
6403.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
215.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9499.sol,1,1,0,1,0,0,0,0,0,1,1,0,0,0,6
3199.sol,1,1,1,0,1,1,0,0,1,0,1,0,1,0,6
9428.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,1,6
8826.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
10833.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
10758.sol,1,1,0,0,1,0,0,0,0,0,1,0,0,0,6
10295.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2723.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
8497.sol,1,1,1,1,1,0,1,0,0,1,1,0,0,1,6
6207.sol,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6
10915.sol,1,1,1,0,0,1,1,0,0,0,1,0,1,1,6
8349.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
2684.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
8766.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
8331.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
176.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
10129.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
6370.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
10023.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
1700.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
8293.sol,1,1,1,0,1,1,0,0,0,0,1,0,0,1,6
8099.sol,0,1,1,0,1,1,0,0,0,0,1,0,0,0,6
2598.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9521.sol,1,1,0,0,0,0,0,0,0,1,1,0,0,0,6
361.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
10163.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
9230.sol,1,1,0,1,0,0,1,0,0,1,1,0,0,0,6
9859.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6272.sol,0,1,1,0,1,1,0,0,0,0,1,0,1,0,6
739.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
295.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
9891.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6592.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
6053.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
9654.sol,1,1,1,1,0,0,0,0,0,1,1,0,1,1,6
10559.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
7046.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9208.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
9803.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2858.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
9560.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
6454.sol,1,1,1,0,1,1,0,0,1,1,1,1,1,0,6
711.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
6747.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
9890.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6846.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9805.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6833.sol,1,1,1,0,0,0,1,0,0,0,1,0,1,1,6
10369.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
8502.sol,1,1,1,0,0,0,0,1,0,0,1,0,1,1,6
10826.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
6369.sol,0,1,0,0,1,1,0,0,0,1,1,0,1,0,6
10342.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
3190.sol,0,1,0,0,1,0,0,0,0,1,1,0,0,0,6
9987.sol,1,1,1,0,0,0,1,0,0,0,1,0,1,1,6
6251.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9322.sol,1,1,0,1,0,1,0,0,0,0,1,0,0,0,6
8234.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
9851.sol,1,1,0,1,1,1,0,0,0,0,1,0,0,0,6
1704.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
8306.sol,1,1,1,0,1,0,1,0,0,0,1,0,1,1,6
2646.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
10552.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
9309.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
10146.sol,1,1,1,1,0,0,0,0,0,0,1,0,1,1,6
10025.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
9830.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
292.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
7593.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,0,6
9978.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
6253.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9378.sol,1,1,0,1,1,1,0,0,0,0,1,0,0,0,6
8337.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
3122.sol,1,1,0,0,0,0,0,0,0,1,1,0,1,0,6
8305.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,0,6
8596.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
9802.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
419.sol,1,1,1,0,0,0,0,0,0,1,1,0,0,1,6
188.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
10250.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
838.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,6
10298.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
9918.sol,1,1,1,0,1,1,0,0,1,1,1,0,1,1,6
7330.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
7736.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
649.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
3050.sol,1,1,0,0,1,0,1,0,0,1,1,0,0,0,6
10736.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
6348.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
7044.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
2389.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
7512.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6596.sol,1,1,0,0,1,0,0,0,0,0,1,0,0,0,6
6255.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
8330.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
9310.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
7012.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
6065.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
9476.sol,1,1,0,1,0,0,0,0,0,1,1,0,0,0,6
9843.sol,0,1,0,1,1,0,0,0,0,0,1,0,0,0,6
10551.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6220.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,0,6
2839.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9994.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
10661.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
496.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,0,6
3185.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
6844.sol,1,1,0,0,0,1,1,0,0,0,1,0,0,0,6
7511.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
6297.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9359.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
347.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
7521.sol,1,1,1,0,0,0,0,0,0,0,1,0,0,1,6
1256.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
9858.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
665.sol,1,1,0,1,1,1,1,0,0,0,1,0,0,0,6
41.sol,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6
2772.sol,0,1,0,0,1,0,0,0,0,0,1,0,0,0,6
8351.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
1735.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,6
7441.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
6586.sol,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6
9334.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
428.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
837.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
2814.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
9967.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
7478.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
6743.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6472.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
10806.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
613.sol,1,1,1,0,0,0,0,0,0,1,1,0,0,1,6
10547.sol,1,1,0,1,1,1,0,0,0,0,1,0,0,0,6
10807.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
6059.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
7696.sol,1,1,1,0,1,1,0,0,0,0,1,0,0,1,6
1051.sol,0,1,0,0,1,1,0,0,0,1,1,0,1,0,6
9445.sol,0,1,0,1,1,1,0,0,0,0,1,0,0,0,6
2293.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
9479.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
7828.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
124.sol,1,1,1,0,0,1,0,0,0,1,1,0,1,0,6
2641.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
7877.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
6578.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
9242.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
3125.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
6822.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
7214.sol,1,1,1,0,1,1,0,0,1,1,1,1,1,1,6
6322.sol,1,1,1,0,0,0,0,0,0,0,1,0,0,1,6
7753.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
8636.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
10131.sol,1,1,1,1,0,0,0,1,0,0,1,0,1,1,6
9531.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
10297.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
7515.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
8615.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
1703.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
10855.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
6199.sol,1,1,1,0,0,1,0,0,0,1,1,0,1,0,6
2688.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2750.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
8025.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
8851.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
6054.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
6663.sol,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6
8333.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
2948.sol,1,1,1,0,0,1,0,0,0,0,1,0,1,0,6
9750.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
8505.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
9368.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
1774.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
9780.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
8470.sol,1,1,1,0,0,1,0,0,0,1,1,0,0,1,6
9483.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,1,6
9221.sol,1,1,1,1,0,0,0,0,0,1,1,0,1,1,6
10560.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
401.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
3311.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
2135.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,6
3371.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
642.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
2859.sol,1,1,1,0,1,1,0,0,0,1,1,0,0,0,6
2531.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
512.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3137.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2374.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3314.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2754.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
129.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
2405.sol,1,1,1,0,1,1,1,0,0,1,1,0,1,1,6
3630.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
226.sol,1,1,1,0,1,1,0,1,1,0,1,0,1,0,6
2307.sol,1,1,1,0,1,1,0,0,1,1,1,0,1,1,6
699.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
402.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3168.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3222.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2699.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1130.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
713.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
313.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,0,6
2134.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,6
3240.sol,1,1,0,1,0,1,0,0,0,0,1,0,0,0,6
1698.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
702.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
277.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
197.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2876.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3105.sol,1,1,1,1,0,1,0,0,0,0,1,0,1,0,6
3594.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3828.sol,1,1,1,0,0,1,0,0,0,0,1,0,0,1,6
157.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
2989.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2977.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
2321.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3347.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1044.sol,1,1,1,0,0,0,0,1,1,1,1,0,1,1,6
3574.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
3097.sol,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6
413.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
138.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
927.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
677.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,6
810.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
3691.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1206.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
3802.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1702.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
2349.sol,1,1,1,0,1,1,0,0,0,0,1,1,1,1,6
3773.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1567.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2717.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3823.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2764.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
2632.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
970.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
436.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
765.sol,1,1,0,1,0,1,0,0,0,0,1,0,0,0,6
3316.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2254.sol,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6
993.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
1406.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
399.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
652.sol,1,1,1,0,1,1,0,1,0,0,1,1,1,0,6
712.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3732.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3768.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2794.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2411.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
441.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2655.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3664.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3269.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2919.sol,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6
1335.sol,1,1,1,0,0,1,0,0,0,1,1,0,1,1,6
217.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3589.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3386.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
1034.sol,1,1,1,0,0,0,0,1,1,1,1,0,1,1,6
2745.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3703.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2825.sol,1,1,1,0,0,1,0,0,0,1,1,0,1,1,6
3341.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2633.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
3708.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,6
2777.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2529.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
672.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
2599.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
998.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3113.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
2119.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
1056.sol,1,1,1,0,1,0,0,0,0,0,1,0,0,1,6
2941.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3536.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1472.sol,1,1,1,0,0,0,0,0,0,0,1,0,0,1,6
3534.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
184.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,6
1701.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3694.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2025.sol,1,1,0,0,0,1,1,1,1,1,1,1,1,0,6
639.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
